"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"480",0,0,0,0,0,0,0,0,0
"481",1,1,0,0,0,0,0,0,0
"482",0,0,0,0,0,0,0,0,0
"483",5,5,0,0,0,0,5,5,0
"484",3,3,0,0,0,0,0,0,0
"485",4,3,1,0,0,0,0,0,0
"486",3,2,1,0,0,0,0,0,0
"487",2,2,0,0,0,0,0,0,0
"488",2,2,0,0,0,0,0,0,0
"489",5,5,0,0,0,0,14,13,1
"490",4,4,0,0,0,0,0,0,0
"491",0,0,0,0,0,0,0,0,0
"492",0,0,0,0,0,0,0,0,0
"493",0,0,0,0,0,0,0,0,0
"494",0,0,0,0,0,0,0,0,0
"495",0,0,0,0,0,0,0,0,0
"496",5,4,1,0,0,0,0,0,0
"497",2,1,1,0,0,0,15,15,0
"498",0,0,0,1,1,0,1,1,0
"499",0,0,0,0,0,0,2,2,0
"500",0,0,0,0,0,0,0,0,0
